SingleRound,AllRound,WholeTime
0.0375,0.0375,1569.1607
0.0421,0.0796,1569.1607
0.0325,0.1121,1569.1607
0.0644,0.1765,1569.1607
0.0337,0.2102,1569.1607
0.0345,0.2447,1569.1607
0.0335,0.2782,1569.1607
0.0554,0.3336,1569.1607
0.0725,0.4061,1569.1607
0.0675,0.4735,1569.1607
0.0574,0.5309,1569.1607
0.0675,0.5984,1569.1607
0.0495,0.6480,1569.1607
0.0319,0.6799,1569.1607
0.0298,0.7097,1569.1607
0.0301,0.7398,1569.1607
0.0294,0.7691,1569.1607
0.0305,0.7996,1569.1607
0.0349,0.8345,1569.1607
0.0322,0.8667,1569.1607
0.0332,0.8999,1569.1607
0.0333,0.9332,1569.1607
0.0332,0.9664,1569.1607
0.0329,0.9993,1569.1607
0.0344,1.0338,1569.1607
0.0329,1.0667,1569.1607
0.0338,1.1005,1569.1607
0.0339,1.1344,1569.1607
0.0324,1.1668,1569.1607
0.0296,1.1964,1569.1607
0.0338,1.2302,1569.1607
0.0344,1.2647,1569.1607
0.0328,1.2974,1569.1607
0.0329,1.3303,1569.1607
0.0323,1.3626,1569.1607
0.0339,1.3965,1569.1607
0.0329,1.4294,1569.1607
0.0345,1.4640,1569.1607
0.0329,1.4969,1569.1607
0.0342,1.5311,1569.1607
0.0300,1.5611,1569.1607
0.0288,1.5900,1569.1607
0.0294,1.6194,1569.1607
0.0288,1.6481,1569.1607
0.0287,1.6768,1569.1607
0.0287,1.7055,1569.1607
0.0298,1.7354,1569.1607
0.0312,1.7666,1569.1607
0.0458,1.8124,1569.1607
0.0299,1.8423,1569.1607
0.0330,1.8753,1569.1607
0.0369,1.9121,1569.1607
0.0339,1.9460,1569.1607
0.0328,1.9788,1569.1607
0.0339,2.0127,1569.1607
0.0338,2.0466,1569.1607
0.0357,2.0823,1569.1607
0.0335,2.1158,1569.1607
0.0339,2.1497,1569.1607
0.0298,2.1796,1569.1607
0.0340,2.2135,1569.1607
0.0339,2.2475,1569.1607
0.0329,2.2803,1569.1607
0.0337,2.3141,1569.1607
0.0339,2.3480,1569.1607
0.0329,2.3810,1569.1607
0.0329,2.4138,1569.1607
0.0339,2.4478,1569.1607
0.0339,2.4816,1569.1607
0.0297,2.5113,1569.1607
0.0327,2.5441,1569.1607
0.0328,2.5769,1569.1607
0.0329,2.6097,1569.1607
