SingleRound,AllRound,WholeTime
0.0317,0.0317,2.4225
0.0309,0.0626,2.4225
0.0380,0.1006,2.4225
0.0481,0.1487,2.4225
0.0350,0.1837,2.4225
0.0247,0.2084,2.4225
0.0273,0.2357,2.4225
0.0285,0.2642,2.4225
0.0275,0.2917,2.4225
0.0246,0.3163,2.4225
0.0231,0.3394,2.4225
0.0267,0.3660,2.4225
0.0252,0.3913,2.4225
0.0243,0.4156,2.4225
0.0288,0.4444,2.4225
0.0236,0.4679,2.4225
0.0248,0.4927,2.4225
0.0236,0.5163,2.4225
0.0438,0.5601,2.4225
0.1580,0.7181,2.4225
0.1276,0.8457,2.4225
0.0452,0.8909,2.4225
0.1080,0.9990,2.4225
0.2187,1.2177,2.4225
0.2044,1.4221,2.4225
