SingleRound,AllRound,WholeTime
0.0532,0.0532,2596.6094
0.0454,0.0986,2596.6094
0.0380,0.1366,2596.6094
0.0508,0.1874,2596.6094
0.0415,0.2290,2596.6094
0.0405,0.2694,2596.6094
0.0336,0.3030,2596.6094
0.0349,0.3379,2596.6094
0.0339,0.3718,2596.6094
0.0429,0.4147,2596.6094
0.0740,0.4887,2596.6094
0.0669,0.5556,2596.6094
0.0315,0.5872,2596.6094
0.0307,0.6178,2596.6094
0.0308,0.6486,2596.6094
0.0309,0.6795,2596.6094
0.0331,0.7126,2596.6094
0.0311,0.7437,2596.6094
0.0312,0.7749,2596.6094
0.0310,0.8059,2596.6094
0.0338,0.8397,2596.6094
0.0662,0.9059,2596.6094
0.0457,0.9516,2596.6094
0.0352,0.9868,2596.6094
0.0353,1.0221,2596.6094
0.0351,1.0572,2596.6094
0.0341,1.0913,2596.6094
0.0352,1.1264,2596.6094
0.0361,1.1625,2596.6094
0.0384,1.2009,2596.6094
0.0341,1.2350,2596.6094
0.0345,1.2695,2596.6094
0.0314,1.3009,2596.6094
0.0360,1.3369,2596.6094
0.0347,1.3717,2596.6094
0.0356,1.4073,2596.6094
0.0350,1.4423,2596.6094
0.0338,1.4761,2596.6094
0.0340,1.5100,2596.6094
0.0343,1.5443,2596.6094
0.0343,1.5787,2596.6094
0.0348,1.6135,2596.6094
0.0367,1.6502,2596.6094
0.0329,1.6831,2596.6094
0.0325,1.7156,2596.6094
0.0301,1.7457,2596.6094
0.0297,1.7754,2596.6094
0.0296,1.8050,2596.6094
0.0327,1.8377,2596.6094
0.0298,1.8676,2596.6094
0.0297,1.8973,2596.6094
0.0298,1.9271,2596.6094
0.0318,1.9589,2596.6094
0.0298,1.9887,2596.6094
0.0322,2.0209,2596.6094
0.0352,2.0561,2596.6094
0.0338,2.0899,2596.6094
0.0348,2.1248,2596.6094
0.0338,2.1586,2596.6094
0.0396,2.1982,2596.6094
0.0337,2.2319,2596.6094
0.0348,2.2668,2596.6094
0.0331,2.2999,2596.6094
0.0347,2.3345,2596.6094
0.0346,2.3692,2596.6094
0.0324,2.4016,2596.6094
0.0455,2.4470,2596.6094
0.0348,2.4819,2596.6094
0.0337,2.5156,2596.6094
0.0337,2.5492,2596.6094
0.0344,2.5836,2596.6094
0.0352,2.6187,2596.6094
0.0332,2.6520,2596.6094
0.0346,2.6866,2596.6094
0.0336,2.7201,2596.6094
0.0348,2.7549,2596.6094
0.0306,2.7855,2596.6094
0.0348,2.8203,2596.6094
0.0338,2.8541,2596.6094
0.0336,2.8878,2596.6094
0.0339,2.9216,2596.6094
0.0348,2.9564,2596.6094
0.0348,2.9912,2596.6094
0.0338,3.0250,2596.6094
0.0355,3.0606,2596.6094
0.0368,3.0974,2596.6094
0.0341,3.1315,2596.6094
0.0309,3.1624,2596.6094
0.0361,3.1986,2596.6094
0.0375,3.2360,2596.6094
0.0365,3.2725,2596.6094
0.0348,3.3073,2596.6094
0.0346,3.3419,2596.6094
0.0338,3.3757,2596.6094
0.0338,3.4095,2596.6094
0.0347,3.4443,2596.6094
0.0353,3.4795,2596.6094
0.0346,3.5141,2596.6094
0.0310,3.5450,2596.6094
0.0346,3.5796,2596.6094
0.0347,3.6143,2596.6094
0.0337,3.6480,2596.6094
0.0364,3.6844,2596.6094
0.0337,3.7182,2596.6094
0.0350,3.7531,2596.6094
0.0335,3.7867,2596.6094
0.0336,3.8203,2596.6094
0.0337,3.8540,2596.6094
0.0335,3.8875,2596.6094
0.0305,3.9180,2596.6094
0.0347,3.9527,2596.6094
0.0336,3.9863,2596.6094
0.0332,4.0195,2596.6094
0.0337,4.0531,2596.6094
0.0336,4.0868,2596.6094
0.0335,4.1202,2596.6094
0.0336,4.1539,2596.6094
0.0337,4.1876,2596.6094
0.0384,4.2260,2596.6094
0.0347,4.2607,2596.6094
0.0308,4.2915,2596.6094
0.0352,4.3266,2596.6094
0.0347,4.3614,2596.6094
0.0346,4.3959,2596.6094
0.0372,4.4331,2596.6094
0.0349,4.4680,2596.6094
0.0336,4.5016,2596.6094
0.0352,4.5368,2596.6094
0.0664,4.6032,2596.6094
0.0737,4.6769,2596.6094
0.0774,4.7544,2596.6094
0.0614,4.8157,2596.6094
0.0317,4.8475,2596.6094
0.0318,4.8793,2596.6094
0.0334,4.9127,2596.6094
0.0306,4.9432,2596.6094
0.0302,4.9734,2596.6094
0.0334,5.0068,2596.6094
0.0330,5.0398,2596.6094
0.0300,5.0698,2596.6094
0.0301,5.0998,2596.6094
0.0301,5.1299,2596.6094
0.0325,5.1624,2596.6094
0.0295,5.1919,2596.6094
0.0299,5.2219,2596.6094
0.0295,5.2513,2596.6094
0.0295,5.2808,2596.6094
0.0295,5.3104,2596.6094
0.0296,5.3400,2596.6094
0.0296,5.3695,2596.6094
0.0296,5.3992,2596.6094
0.0299,5.4291,2596.6094
0.0296,5.4586,2596.6094
0.0308,5.4895,2596.6094
0.0349,5.5244,2596.6094
0.0337,5.5581,2596.6094
0.0345,5.5926,2596.6094
0.0353,5.6280,2596.6094
0.0332,5.6611,2596.6094
0.0337,5.6949,2596.6094
0.0623,5.7572,2596.6094
0.0394,5.7966,2596.6094
0.0348,5.8314,2596.6094
0.0345,5.8659,2596.6094
0.0305,5.8964,2596.6094
0.0918,5.9882,2596.6094
0.2084,6.1966,2596.6094
0.2228,6.4194,2596.6094
0.3471,6.7665,2596.6094
0.3842,7.1507,2596.6094
0.4238,7.5745,2596.6094
0.4548,8.0294,2596.6094
0.5591,8.5884,2596.6094
0.5716,9.1601,2596.6094
0.7704,9.9305,2596.6094
3.5461,13.4766,2596.6094
0.7386,14.2151,2596.6094
0.6305,14.8456,2596.6094
0.6107,15.4564,2596.6094
0.6220,16.0784,2596.6094
0.5820,16.6603,2596.6094
0.5267,17.1871,2596.6094
0.5056,17.6927,2596.6094
0.5725,18.2652,2596.6094
0.5849,18.8501,2596.6094
0.6470,19.4970,2596.6094
0.2999,19.7969,2596.6094
0.6340,20.4309,2596.6094
0.5270,20.9579,2596.6094
0.5506,21.5085,2596.6094
0.6084,22.1169,2596.6094
0.5621,22.6790,2596.6094
0.5021,23.1811,2596.6094
0.5493,23.7304,2596.6094
0.6685,24.3989,2596.6094
0.6522,25.0511,2596.6094
0.6058,25.6569,2596.6094
0.3297,25.9866,2596.6094
0.6844,26.6711,2596.6094
0.5143,27.1853,2596.6094
0.5545,27.7398,2596.6094
0.6029,28.3427,2596.6094
0.5693,28.9120,2596.6094
0.5400,29.4520,2596.6094
0.5221,29.9741,2596.6094
0.5795,30.5536,2596.6094
0.6214,31.1750,2596.6094
0.6339,31.8088,2596.6094
0.2977,32.1065,2596.6094
0.6711,32.7776,2596.6094
0.5345,33.3121,2596.6094
0.6618,33.9739,2596.6094
0.5659,34.5398,2596.6094
0.6257,35.1655,2596.6094
0.5707,35.7363,2596.6094
0.5573,36.2936,2596.6094
0.5560,36.8496,2596.6094
0.5316,37.3812,2596.6094
0.6316,38.0129,2596.6094
0.2905,38.3033,2596.6094
0.5953,38.8986,2596.6094
0.5295,39.4281,2596.6094
0.5762,40.0043,2596.6094
0.5878,40.5921,2596.6094
0.6406,41.2327,2596.6094
0.4685,41.7012,2596.6094
0.5296,42.2308,2596.6094
0.5346,42.7654,2596.6094
0.6710,43.4364,2596.6094
0.5973,44.0337,2596.6094
0.2925,44.3261,2596.6094
0.7940,45.1201,2596.6094
0.7213,45.8414,2596.6094
0.5792,46.4206,2596.6094
0.6390,47.0596,2596.6094
0.5922,47.6518,2596.6094
0.4995,48.1513,2596.6094
0.5176,48.6689,2596.6094
0.6011,49.2699,2596.6094
0.5552,49.8252,2596.6094
0.6129,50.4381,2596.6094
0.2902,50.7283,2596.6094
0.6260,51.3543,2596.6094
0.5251,51.8794,2596.6094
0.5934,52.4728,2596.6094
0.5719,53.0447,2596.6094
0.5974,53.6421,2596.6094
0.5041,54.1462,2596.6094
0.4858,54.6320,2596.6094
0.5340,55.1661,2596.6094
0.5929,55.7589,2596.6094
0.6187,56.3777,2596.6094
0.2924,56.6700,2596.6094
1.0497,57.7198,2596.6094
0.8680,58.5878,2596.6094
0.6821,59.2699,2596.6094
0.5852,59.8551,2596.6094
0.7195,60.5747,2596.6094
0.6615,61.2362,2596.6094
0.8805,62.1167,2596.6094
1.2032,63.3198,2596.6094
1.1877,64.5076,2596.6094
1.3018,65.8094,2596.6094
0.3039,66.1134,2596.6094
0.7607,66.8741,2596.6094
0.6729,67.5469,2596.6094
0.7988,68.3457,2596.6094
0.8693,69.2150,2596.6094
0.8751,70.0901,2596.6094
0.8930,70.9831,2596.6094
1.0302,72.0133,2596.6094
1.1290,73.1423,2596.6094
1.1457,74.2880,2596.6094
1.3036,75.5915,2596.6094
6.8093,82.4009,2596.6094
1.0279,83.4288,2596.6094
0.8896,84.3184,2596.6094
1.1338,85.4522,2596.6094
1.0608,86.5130,2596.6094
1.0939,87.6068,2596.6094
0.8562,88.4630,2596.6094
0.8651,89.3282,2596.6094
0.9251,90.2532,2596.6094
0.9613,91.2145,2596.6094
1.0311,92.2457,2596.6094
0.7546,93.0003,2596.6094
5.3948,98.3951,2596.6094
1.0858,99.4809,2596.6094
0.9935,100.4744,2596.6094
1.0092,101.4835,2596.6094
1.0466,102.5302,2596.6094
1.0282,103.5584,2596.6094
0.9227,104.4811,2596.6094
0.9130,105.3942,2596.6094
0.8647,106.2588,2596.6094
1.0850,107.3439,2596.6094
1.1474,108.4912,2596.6094
0.5411,109.0323,2596.6094
1.0308,110.0632,2596.6094
0.9599,111.0231,2596.6094
0.9311,111.9542,2596.6094
1.0396,112.9937,2596.6094
1.0267,114.0204,2596.6094
1.0086,115.0290,2596.6094
0.8598,115.8888,2596.6094
0.9920,116.8808,2596.6094
1.0505,117.9313,2596.6094
1.4557,119.3870,2596.6094
0.5777,119.9647,2596.6094
1.3238,121.2885,2596.6094
1.1455,122.4341,2596.6094
1.2352,123.6693,2596.6094
1.3120,124.9813,2596.6094
1.2922,126.2735,2596.6094
1.2400,127.5135,2596.6094
1.0491,128.5626,2596.6094
1.1447,129.7073,2596.6094
0.9597,130.6670,2596.6094
1.0017,131.6687,2596.6094
0.5367,132.2055,2596.6094
1.0892,133.2947,2596.6094
0.8770,134.1717,2596.6094
1.0262,135.1979,2596.6094
1.1147,136.3126,2596.6094
1.0561,137.3688,2596.6094
0.8980,138.2668,2596.6094
0.9572,139.2240,2596.6094
0.8726,140.0966,2596.6094
1.0378,141.1344,2596.6094
1.0488,142.1832,2596.6094
0.5629,142.7461,2596.6094
1.0572,143.8033,2596.6094
1.0244,144.8277,2596.6094
0.9094,145.7372,2596.6094
1.1779,146.9151,2596.6094
1.0603,147.9754,2596.6094
1.0237,148.9991,2596.6094
0.8614,149.8605,2596.6094
1.0114,150.8719,2596.6094
1.0628,151.9346,2596.6094
1.0411,152.9757,2596.6094
0.5452,153.5208,2596.6094
1.1514,154.6722,2596.6094
0.9268,155.5990,2596.6094
0.9947,156.5938,2596.6094
1.0686,157.6623,2596.6094
1.0675,158.7298,2596.6094
0.9410,159.6708,2596.6094
0.9270,160.5977,2596.6094
0.9897,161.5875,2596.6094
1.0079,162.5953,2596.6094
1.0230,163.6183,2596.6094
0.5310,164.1493,2596.6094
1.1182,165.2675,2596.6094
0.9603,166.2278,2596.6094
0.9366,167.1644,2596.6094
1.0712,168.2356,2596.6094
1.0031,169.2387,2596.6094
0.9137,170.1524,2596.6094
0.9579,171.1103,2596.6094
0.9499,172.0601,2596.6094
1.0225,173.0827,2596.6094
1.1802,174.2629,2596.6094
0.5404,174.8033,2596.6094
3.0968,177.9002,2596.6094
2.3357,180.2359,2596.6094
1.3293,181.5652,2596.6094
1.6706,183.2358,2596.6094
1.6406,184.8763,2596.6094
2.1073,186.9837,2596.6094
2.1456,189.1293,2596.6094
