SingleRound,AllRound,WholeTime
0.0375,0.0375,242.5338
0.0316,0.0691,242.5338
0.0335,0.1026,242.5338
0.0293,0.1319,242.5338
0.0398,0.1717,242.5338
0.0353,0.2070,242.5338
0.0467,0.2536,242.5338
0.0336,0.2872,242.5338
0.0328,0.3200,242.5338
0.0281,0.3481,242.5338
0.0314,0.3796,242.5338
0.0578,0.4374,242.5338
0.0425,0.4799,242.5338
0.0293,0.5091,242.5338
0.0320,0.5411,242.5338
0.0378,0.5789,242.5338
0.0635,0.6424,242.5338
0.0709,0.7133,242.5338
0.0703,0.7837,242.5338
0.0651,0.8488,242.5338
0.0286,0.8774,242.5338
0.0344,0.9118,242.5338
0.0307,0.9426,242.5338
0.0313,0.9739,242.5338
0.0302,1.0040,242.5338
0.0340,1.0381,242.5338
0.0306,1.0687,242.5338
0.0314,1.1001,242.5338
0.0458,1.1458,242.5338
0.0264,1.1722,242.5338
0.0264,1.1986,242.5338
0.0351,1.2337,242.5338
0.0273,1.2610,242.5338
0.0266,1.2876,242.5338
0.0273,1.3149,242.5338
0.0311,1.3459,242.5338
0.0350,1.3809,242.5338
0.0425,1.4234,242.5338
0.0357,1.4591,242.5338
0.0299,1.4890,242.5338
0.0300,1.5190,242.5338
0.0305,1.5495,242.5338
0.0305,1.5801,242.5338
0.0302,1.6103,242.5338
0.0300,1.6402,242.5338
0.0301,1.6704,242.5338
0.0309,1.7013,242.5338
0.0298,1.7310,242.5338
0.0267,1.7577,242.5338
0.0298,1.7875,242.5338
0.0305,1.8180,242.5338
0.0302,1.8482,242.5338
0.0308,1.8791,242.5338
0.0299,1.9089,242.5338
0.0298,1.9388,242.5338
0.0266,1.9653,242.5338
0.0278,1.9931,242.5338
0.0268,2.0199,242.5338
0.0277,2.0476,242.5338
0.0273,2.0750,242.5338
0.0289,2.1038,242.5338
0.0265,2.1303,242.5338
0.0273,2.1576,242.5338
0.0266,2.1842,242.5338
0.0259,2.2101,242.5338
0.0261,2.2362,242.5338
0.0267,2.2629,242.5338
0.0259,2.2888,242.5338
0.0260,2.3148,242.5338
0.0304,2.3452,242.5338
0.0311,2.3763,242.5338
0.0299,2.4062,242.5338
0.0307,2.4370,242.5338
0.0299,2.4669,242.5338
0.0319,2.4988,242.5338
0.0309,2.5297,242.5338
0.0261,2.5559,242.5338
0.0504,2.6063,242.5338
0.1782,2.7844,242.5338
0.2886,3.0730,242.5338
0.3064,3.3794,242.5338
0.3444,3.7238,242.5338
0.4424,4.1662,242.5338
1.4200,5.5862,242.5338
0.3970,5.9831,242.5338
0.3588,6.3419,242.5338
0.4188,6.7607,242.5338
0.3978,7.1585,242.5338
0.3583,7.5168,242.5338
0.4243,7.9411,242.5338
0.1851,8.1261,242.5338
0.4850,8.6111,242.5338
0.3523,8.9635,242.5338
0.4454,9.4088,242.5338
0.3738,9.7826,242.5338
0.3815,10.1642,242.5338
0.4111,10.5752,242.5338
0.1849,10.7602,242.5338
0.4145,11.1747,242.5338
0.3934,11.5681,242.5338
0.4130,11.9810,242.5338
0.3773,12.3583,242.5338
0.3710,12.7294,242.5338
0.4350,13.1643,242.5338
0.1831,13.3474,242.5338
0.6623,14.0097,242.5338
0.4908,14.5005,242.5338
0.4253,14.9258,242.5338
0.5254,15.4512,242.5338
0.7349,16.1861,242.5338
0.7432,16.9293,242.5338
0.1843,17.1136,242.5338
0.5200,17.6336,242.5338
0.4940,18.1276,242.5338
0.5622,18.6898,242.5338
0.6239,19.3137,242.5338
0.7428,20.0565,242.5338
0.7484,20.8049,242.5338
3.0222,23.8270,242.5338
0.7993,24.6263,242.5338
0.6971,25.3233,242.5338
0.9277,26.2510,242.5338
0.7923,27.0433,242.5338
0.8091,27.8524,242.5338
0.8146,28.6670,242.5338
0.3506,29.0176,242.5338
2.6423,31.6599,242.5338
0.8242,32.4841,242.5338
0.7029,33.1870,242.5338
0.9180,34.1050,242.5338
1.0100,35.1150,242.5338
0.7097,35.8247,242.5338
0.8027,36.6274,242.5338
0.3495,36.9769,242.5338
0.8307,37.8076,242.5338
0.7364,38.5440,242.5338
0.7922,39.3362,242.5338
0.8379,40.1741,242.5338
0.7300,40.9041,242.5338
0.8032,41.7074,242.5338
0.3515,42.0589,242.5338
0.8668,42.9257,242.5338
0.7221,43.6478,242.5338
0.8992,44.5470,242.5338
0.7769,45.3239,242.5338
0.7262,46.0501,242.5338
0.6696,46.7197,242.5338
0.3437,47.0634,242.5338
1.4204,48.4838,242.5338
1.1899,49.6737,242.5338
1.5585,51.2321,242.5338
1.1723,52.4044,242.5338
1.6122,54.0166,242.5338
2.0726,56.0892,242.5338
0.3481,56.4372,242.5338
2.7649,59.2021,242.5338
0.8316,60.0338,242.5338
0.7822,60.8160,242.5338
0.9518,61.7678,242.5338
0.9337,62.7015,242.5338
1.1472,63.8487,242.5338
1.0937,64.9424,242.5338
3.7878,68.7302,242.5338
3.3459,72.0761,242.5338
1.1173,73.1934,242.5338
0.8561,74.0495,242.5338
1.2923,75.3419,242.5338
1.0648,76.4067,242.5338
1.2437,77.6503,242.5338
1.0131,78.6634,242.5338
0.4938,79.1572,242.5338
1.0630,80.2202,242.5338
0.8802,81.1004,242.5338
1.0307,82.1311,242.5338
1.0681,83.1992,242.5338
1.1139,84.3131,242.5338
1.0438,85.3569,242.5338
0.4940,85.8508,242.5338
1.0868,86.9376,242.5338
0.9075,87.8451,242.5338
1.0525,88.8976,242.5338
1.0858,89.9835,242.5338
1.0052,90.9886,242.5338
1.0098,91.9984,242.5338
0.4931,92.4915,242.5338
3.4397,95.9312,242.5338
2.6715,98.6027,242.5338
1.4186,100.0213,242.5338
1.7032,101.7245,242.5338
3.8695,105.5941,242.5338
2.1333,107.7274,242.5338
0.5086,108.2360,242.5338
3.5803,111.8162,242.5338
3.5418,115.3581,242.5338
3.1364,118.4945,242.5338
1.0293,119.5238,242.5338
0.9203,120.4441,242.5338
1.1283,121.5724,242.5338
1.0448,122.6172,242.5338
