Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            332.35        0.00             0.00             332.35             6868.27  
0.74            0.00          0.12             0.00             0.86               6869.13  
0.03            0.00          0.09             0.00             0.12               6869.25  
0.02            0.00          0.09             0.00             0.11               6869.36  
0.03            0.00          0.03             0.00             0.06               6869.42  
0.02            0.00          0.07             0.00             0.09               6869.51  
0.02            0.00          0.03             0.00             0.05               6869.56  
0.02            0.00          0.03             0.00             0.05               6869.61  
0.02            0.00          0.09             0.00             0.11               6869.72  
0.02            0.00          0.07             0.00             0.09               6869.81  
0.02            0.00          0.03             0.00             0.05               6869.86  
0.02            0.00          0.03             0.00             0.05               6869.91  
0.02            0.00          0.08             0.00             0.10               6870.01  
0.02            0.00          0.03             0.00             0.05               6870.06  
0.02            0.00          0.07             0.00             0.09               6870.15  
0.02            0.00          0.03             0.00             0.05               6870.20  
0.02            0.00          0.08             0.00             0.10               6870.30  
0.02            0.00          0.07             0.00             0.09               6870.39  
0.01            0.00          0.06             0.00             0.07               6870.46  
0.02            0.00          0.02             0.00             0.04               6870.50  
0.01            0.00          0.01             0.00             0.02               6870.52  
0.01            0.00          0.06             0.00             0.07               6870.59  
0.02            0.00          0.00             0.00             0.02               6870.61  
0.01            0.00          0.00             0.00             0.01               6870.62  
0.01            0.00          0.00             0.00             0.01               6870.63  
0.01            0.00          0.00             0.00             0.01               6870.64  
0.01            0.00          0.00             0.00             0.01               6870.65  
0.01            0.00          0.00             0.00             0.01               6870.66  
0.01            0.00          0.06             0.00             0.07               6870.73  
0.01            0.00          0.00             0.00             0.01               6870.74  
0.01            0.00          0.06             0.00             0.07               6870.81  
0.01            0.00          0.02             0.00             0.03               6870.84  
0.01            0.00          0.04             0.00             0.05               6870.89  
0.02            0.00          0.02             0.00             0.04               6870.93  
0.01            0.00          0.07             0.00             0.08               6871.01  
0.02            0.00          0.09             0.00             0.11               6871.12  
0.02            0.00          0.02             0.00             0.04               6871.16  
0.01            0.00          0.07             0.00             0.08               6871.24  
0.01            0.00          0.06             0.00             0.07               6871.31  
0.02            0.00          0.02             0.00             0.04               6871.35  
0.02            0.00          0.02             0.00             0.04               6871.39  
0.02            0.00          0.02             0.00             0.04               6871.43  
0.02            0.00          0.02             0.00             0.04               6871.47  
0.01            0.00          0.07             0.00             0.08               6871.55  
0.02            0.00          0.07             0.00             0.09               6871.64  
0.02            0.00          0.06             0.00             0.08               6871.72  
0.01            0.00          0.01             0.00             0.02               6871.74  
0.01            0.00          0.00             0.00             0.01               6871.75  
0.01            0.00          0.02             0.00             0.03               6871.78  
0.02            0.00          0.00             0.00             0.02               6871.80  
0.02            0.00          0.00             0.00             0.02               6871.82  
0.01            0.00          0.00             0.00             0.01               6871.83  
0.01            0.00          0.00             0.00             0.01               6871.84  
0.01            0.00          0.00             0.00             0.01               6871.85  
0.01            0.00          0.00             0.00             0.01               6871.86  
0.01            0.00          0.01             0.00             0.02               6871.88  
0.01            0.00          0.00             0.00             0.01               6871.89  
0.01            0.00          0.00             0.00             0.01               6871.90  
0.01            0.00          0.00             0.00             0.01               6871.91  
0.01            0.00          0.07             0.00             0.08               6871.99  
0.01            0.00          0.00             0.00             0.01               6872.00  
0.01            0.00          0.00             0.00             0.01               6872.01  
0.01            0.00          0.01             0.00             0.02               6872.03  
0.01            0.00          0.00             0.00             0.01               6872.04  
0.01            0.00          0.02             0.00             0.03               6872.07  
0.01            0.00          0.00             0.00             0.01               6872.08  
0.01            0.00          0.00             0.00             0.01               6872.09  
0.01            0.00          0.00             0.00             0.01               6872.10  
0.01            0.00          0.00             0.00             0.01               6872.11  
0.01            0.00          0.00             0.00             0.01               6872.12  
0.02            0.00          0.00             0.00             0.02               6872.14  
0.01            0.00          0.00             0.00             0.01               6872.15  
0.01            0.00          0.02             0.00             0.03               6872.18  
0.01            0.00          0.00             0.00             0.01               6872.19  
0.01            0.00          0.00             0.00             0.01               6872.20  
0.01            0.00          0.00             0.00             0.01               6872.21  
0.01            0.00          0.02             0.00             0.03               6872.24  
0.01            0.00          0.08             0.00             0.09               6872.33  
0.02            0.00          0.07             0.00             0.09               6872.42  
0.01            0.00          0.06             0.00             0.07               6872.49  
0.01            0.00          0.03             0.00             0.04               6872.53  
0.02            0.00          0.02             0.00             0.04               6872.57  
0.02            0.00          0.02             0.00             0.04               6872.61  
0.01            0.00          0.07             0.00             0.08               6872.69  
0.01            0.00          0.07             0.00             0.08               6872.77  
0.01            0.00          0.03             0.00             0.04               6872.81  
0.01            0.00          0.06             0.00             0.07               6872.88  
0.02            0.00          0.01             0.00             0.03               6872.91  
0.02            0.00          0.01             0.00             0.03               6872.94  
0.01            0.00          0.00             0.00             0.01               6872.95  
0.01            0.00          0.00             0.00             0.01               6872.96  
0.01            0.00          0.00             0.00             0.01               6872.97  
0.01            0.00          0.00             0.00             0.01               6872.98  
0.01            0.00          0.01             0.00             0.02               6873.00  
0.01            0.00          0.00             0.00             0.01               6873.01  
0.01            0.00          0.00             0.00             0.01               6873.02  
0.01            0.00          0.00             0.00             0.01               6873.03  
0.02            0.00          0.00             0.00             0.02               6873.05  
0.01            0.00          0.00             0.00             0.01               6873.06  
0.02            0.00          0.00             0.00             0.02               6873.08  
0.01            0.00          0.00             0.00             0.01               6873.09  
0.01            0.00          0.00             0.00             0.01               6873.10  
0.01            0.00          0.00             0.00             0.01               6873.11  
0.01            0.00          0.00             0.00             0.01               6873.12  
0.01            0.00          0.00             0.00             0.01               6873.13  
0.01            0.00          0.00             0.00             0.01               6873.14  
0.01            0.00          0.00             0.00             0.01               6873.15  
0.01            0.00          0.01             0.00             0.02               6873.17  
0.01            0.00          0.00             0.00             0.01               6873.18  
0.01            0.00          0.00             0.00             0.01               6873.19  
0.01            0.00          0.00             0.00             0.01               6873.20  
0.02            0.00          0.00             0.00             0.02               6873.22  
0.01            0.00          0.00             0.00             0.01               6873.23  
0.01            0.00          0.00             0.00             0.01               6873.24  
0.02            0.00          0.00             0.00             0.02               6873.26  
0.01            0.00          0.00             0.00             0.01               6873.27  
0.02            0.00          0.00             0.00             0.02               6873.29  
0.02            0.00          0.00             0.00             0.02               6873.31  
0.01            0.00          0.00             0.00             0.01               6873.32  
0.01            0.00          0.09             0.00             0.10               6873.42  
0.02            0.00          0.00             0.00             0.02               6873.44  
0.01            0.00          0.00             0.00             0.01               6873.45  
0.01            0.00          0.00             0.00             0.01               6873.46  
0.01            0.00          0.00             0.00             0.01               6873.47  
0.01            0.00          0.00             0.00             0.01               6873.48  
0.01            0.00          0.00             0.00             0.01               6873.49  
0.01            0.00          0.00             0.00             0.01               6873.50  
0.01            0.00          0.00             0.00             0.01               6873.51  
0.01            0.00          0.00             0.00             0.01               6873.52  
0.01            0.00          0.00             0.00             0.01               6873.53  
0.01            0.00          0.00             0.00             0.01               6873.54  
0.01            0.00          0.00             0.00             0.01               6873.55  
0.02            0.00          0.00             0.00             0.02               6873.57  
0.01            0.00          0.00             0.00             0.01               6873.58  
0.01            0.00          0.00             0.00             0.01               6873.59  
0.01            0.00          0.00             0.00             0.01               6873.60  
0.01            0.00          0.07             0.00             0.08               6873.68  
0.01            0.00          0.00             0.00             0.01               6873.69  
0.01            0.00          0.00             0.00             0.01               6873.70  
0.01            0.00          0.00             0.00             0.01               6873.71  
0.01            0.00          0.00             0.00             0.01               6873.72  
0.01            0.00          0.00             0.00             0.01               6873.73  
0.01            0.00          0.00             0.00             0.01               6873.74  
0.01            0.00          0.00             0.00             0.01               6873.75  
0.01            0.00          0.00             0.00             0.01               6873.76  
0.01            0.00          0.00             0.00             0.01               6873.77  
0.01            0.00          0.03             0.00             0.04               6873.81  
0.01            0.00          0.00             0.00             0.01               6873.82  
0.01            0.00          0.00             0.00             0.01               6873.83  
0.01            0.00          0.01             0.00             0.02               6873.85  
0.01            0.00          0.00             0.00             0.01               6873.86  
0.01            0.00          0.00             0.00             0.01               6873.87  
0.01            0.00          0.00             0.00             0.01               6873.88  
0.01            0.00          0.00             0.00             0.01               6873.89  
0.01            0.00          0.02             0.00             0.03               6873.92  
0.01            0.00          0.00             0.00             0.01               6873.93  
0.01            0.00          0.00             0.00             0.01               6873.94  
0.01            0.00          0.00             0.00             0.01               6873.95  
0.01            0.00          0.00             0.00             0.01               6873.96  
0.02            0.00          0.02             0.00             0.04               6874.00  
0.01            0.00          0.00             0.00             0.01               6874.01  
0.01            0.00          0.00             0.00             0.01               6874.02  
0.01            0.00          0.00             0.00             0.01               6874.03  
0.01            0.00          0.00             0.00             0.01               6874.04  
0.02            0.00          0.00             0.00             0.02               6874.06  
0.01            0.00          0.00             0.00             0.01               6874.07  
0.01            0.00          0.00             0.00             0.01               6874.08  
0.01            0.00          0.00             0.00             0.01               6874.09  
0.01            0.00          0.09             0.00             0.10               6874.19  
0.02            0.00          0.00             0.00             0.02               6874.21  
0.01            0.00          0.07             0.00             0.08               6874.29  
0.01            0.00          0.07             0.00             0.08               6874.37  
0.02            0.00          0.07             0.00             0.09               6874.46  
0.01            0.00          0.02             0.00             0.03               6874.49  
0.01            0.00          0.02             0.00             0.03               6874.52  
0.01            0.00          0.07             0.00             0.08               6874.60  
0.02            0.00          0.07             0.00             0.09               6874.69  
0.02            0.00          0.02             0.00             0.04               6874.73  
0.02            0.00          0.02             0.00             0.04               6874.77  
0.01            0.00          0.02             0.00             0.03               6874.80  
0.01            0.00          0.00             0.00             0.01               6874.81  
0.01            0.00          0.00             0.00             0.01               6874.82  
0.01            0.00          0.00             0.00             0.01               6874.83  
0.01            0.00          0.00             0.00             0.01               6874.84  
0.01            0.00          0.00             0.00             0.01               6874.85  
0.01            0.00          0.00             0.00             0.01               6874.86  
0.01            0.00          0.00             0.00             0.01               6874.87  
0.01            0.00          0.00             0.00             0.01               6874.88  
0.01            0.00          0.00             0.00             0.01               6874.89  
0.03            0.00          0.00             0.00             0.03               6874.92  
0.01            0.00          0.00             0.00             0.01               6874.93  
0.01            0.00          0.00             0.00             0.01               6874.94  
0.01            0.00          0.00             0.00             0.01               6874.95  
0.02            0.00          0.00             0.00             0.02               6874.97  
0.01            0.00          0.00             0.00             0.01               6874.98  
0.01            0.00          0.00             0.00             0.01               6874.99  
0.01            0.00          0.00             0.00             0.01               6875.00  
0.01            0.00          0.00             0.00             0.01               6875.01  
0.01            0.00          0.00             0.00             0.01               6875.02  
0.01            0.00          0.00             0.00             0.01               6875.03  
0.01            0.00          0.00             0.00             0.01               6875.04  
0.01            0.00          0.00             0.00             0.01               6875.05  
0.01            0.00          0.00             0.00             0.01               6875.06  
0.01            0.00          0.00             0.00             0.01               6875.07  
0.01            0.00          0.00             0.00             0.01               6875.08  
0.02            0.00          0.00             0.00             0.02               6875.10  
0.01            0.00          0.00             0.00             0.01               6875.11  
0.01            0.00          0.00             0.00             0.01               6875.12  
0.01            0.00          0.00             0.00             0.01               6875.13  
0.01            0.00          0.00             0.00             0.01               6875.14  
0.01            0.00          0.00             0.00             0.01               6875.15  
0.01            0.00          0.00             0.00             0.01               6875.16  
0.02            0.00          0.00             0.00             0.02               6875.18  
0.01            0.00          0.00             0.00             0.01               6875.19  
0.01            0.00          0.00             0.00             0.01               6875.20  
0.01            0.00          0.00             0.00             0.01               6875.21  
0.01            0.00          0.00             0.00             0.01               6875.22  
0.01            0.00          0.00             0.00             0.01               6875.23  
0.01            0.00          0.00             0.00             0.01               6875.24  
0.01            0.00          0.00             0.00             0.01               6875.25  
0.02            0.00          0.00             0.00             0.02               6875.27  
0.02            0.00          0.00             0.00             0.02               6875.29  
0.01            0.00          0.00             0.00             0.01               6875.30  
0.01            0.00          0.00             0.00             0.01               6875.31  
0.01            0.00          0.00             0.00             0.01               6875.32  
0.01            0.00          0.00             0.00             0.01               6875.33  
0.01            0.00          0.00             0.00             0.01               6875.34  
0.01            0.00          0.00             0.00             0.01               6875.35  
0.01            0.00          0.00             0.00             0.01               6875.36  
0.01            0.00          0.00             0.00             0.01               6875.37  
0.01            0.00          0.00             0.00             0.01               6875.38  
0.01            0.00          0.00             0.00             0.01               6875.39  
0.01            0.00          0.00             0.00             0.01               6875.40  
0.01            0.00          0.00             0.00             0.01               6875.41  
0.01            0.00          0.00             0.00             0.01               6875.42  
0.01            0.00          0.00             0.00             0.01               6875.43  
0.01            0.00          0.00             0.00             0.01               6875.44  
0.01            0.00          0.00             0.00             0.01               6875.45  
0.01            0.00          0.00             0.00             0.01               6875.46  
0.01            0.00          0.01             0.00             0.02               6875.48  
0.01            0.00          0.00             0.00             0.01               6875.49  
0.01            0.00          0.00             0.00             0.01               6875.50  
0.01            0.00          0.00             0.00             0.01               6875.51  
0.01            0.00          0.00             0.00             0.01               6875.52  
0.01            0.00          0.01             0.00             0.02               6875.54  
0.02            0.00          0.00             0.00             0.02               6875.56  
0.01            0.00          0.00             0.00             0.01               6875.57  
