Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            31.87         0.00             0.00             31.87              798.03   
0.38            0.00          0.04             0.00             0.42               798.45   
0.06            0.00          0.03             0.00             0.09               798.54   
0.04            0.00          0.02             0.00             0.06               798.60   
0.03            0.00          0.02             0.00             0.05               798.65   
0.04            0.00          0.02             0.00             0.06               798.71   
0.03            0.00          0.02             0.00             0.05               798.76   
0.04            0.00          0.03             0.00             0.07               798.83   
0.03            0.00          0.01             0.00             0.04               798.87   
0.03            0.00          0.02             0.00             0.05               798.92   
0.05            0.00          0.02             0.00             0.07               798.99   
0.03            0.00          0.01             0.00             0.04               799.03   
0.04            0.00          0.01             0.00             0.05               799.08   
0.03            0.00          0.02             0.00             0.05               799.13   
0.03            0.00          0.02             0.00             0.05               799.18   
0.03            0.00          0.01             0.00             0.04               799.22   
0.03            0.00          0.02             0.00             0.05               799.27   
0.03            0.00          0.01             0.00             0.04               799.31   
0.05            0.00          0.01             0.00             0.06               799.37   
0.04            0.00          0.01             0.00             0.05               799.42   
0.03            0.00          0.01             0.00             0.04               799.46   
0.03            0.00          0.01             0.00             0.04               799.50   
0.03            0.00          0.01             0.00             0.04               799.54   
0.03            0.00          0.01             0.00             0.04               799.58   
0.04            0.00          0.01             0.00             0.05               799.63   
0.03            0.00          0.01             0.00             0.04               799.67   
0.03            0.00          0.01             0.00             0.04               799.71   
0.04            0.00          0.01             0.00             0.05               799.76   
0.03            0.00          0.01             0.00             0.04               799.80   
0.03            0.00          0.01             0.00             0.04               799.84   
0.03            0.00          0.01             0.00             0.04               799.88   
0.03            0.00          0.01             0.00             0.04               799.92   
0.03            0.00          0.01             0.00             0.04               799.96   
0.03            0.00          0.00             0.00             0.03               799.99   
0.02            0.00          0.00             0.00             0.02               800.01   
0.03            0.00          0.00             0.00             0.03               800.04   
0.04            0.00          0.00             0.00             0.04               800.08   
0.00            0.00          0.00             0.63             0.63               800.71   
