Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            49.50         0.00             0.00             49.50              1086.86  
0.30            0.00          0.05             0.00             0.35               1087.21  
0.04            0.00          0.03             0.00             0.07               1087.28  
0.03            0.00          0.03             0.00             0.06               1087.34  
0.02            0.00          0.02             0.00             0.04               1087.38  
0.02            0.00          0.02             0.00             0.04               1087.42  
0.02            0.00          0.02             0.00             0.04               1087.46  
0.02            0.00          0.01             0.00             0.03               1087.49  
0.02            0.00          0.01             0.00             0.03               1087.52  
0.02            0.00          0.01             0.00             0.03               1087.55  
0.02            0.00          0.01             0.00             0.03               1087.58  
0.02            0.00          0.01             0.00             0.03               1087.61  
0.03            0.00          0.02             0.00             0.05               1087.66  
0.02            0.00          0.01             0.00             0.03               1087.69  
0.03            0.00          0.01             0.00             0.04               1087.73  
0.03            0.00          0.01             0.00             0.04               1087.77  
0.02            0.00          0.01             0.00             0.03               1087.80  
0.02            0.00          0.01             0.00             0.03               1087.83  
0.02            0.00          0.01             0.00             0.03               1087.86  
0.02            0.00          0.01             0.00             0.03               1087.89  
0.02            0.00          0.01             0.00             0.03               1087.92  
0.03            0.00          0.01             0.00             0.04               1087.96  
0.02            0.00          0.01             0.00             0.03               1087.99  
0.02            0.00          0.01             0.00             0.03               1088.02  
0.02            0.00          0.01             0.00             0.03               1088.05  
0.02            0.00          0.01             0.00             0.03               1088.08  
0.02            0.00          0.01             0.00             0.03               1088.11  
0.02            0.00          0.01             0.00             0.03               1088.14  
0.02            0.00          0.01             0.00             0.03               1088.17  
0.02            0.00          0.01             0.00             0.03               1088.20  
0.02            0.00          0.01             0.00             0.03               1088.23  
0.02            0.00          0.01             0.00             0.03               1088.26  
0.02            0.00          0.00             0.00             0.02               1088.28  
0.02            0.00          0.01             0.00             0.03               1088.31  
0.02            0.00          0.00             0.00             0.02               1088.33  
0.02            0.00          0.00             0.00             0.02               1088.35  
0.02            0.00          0.00             0.00             0.02               1088.37  
0.02            0.00          0.00             0.00             0.02               1088.39  
0.02            0.00          0.01             0.00             0.03               1088.42  
0.02            0.00          0.01             0.00             0.03               1088.45  
0.02            0.00          0.01             0.00             0.03               1088.48  
0.02            0.00          0.01             0.00             0.03               1088.51  
0.02            0.00          0.01             0.00             0.03               1088.54  
0.02            0.00          0.00             0.00             0.02               1088.56  
0.03            0.00          0.00             0.00             0.03               1088.59  
0.02            0.00          0.00             0.00             0.02               1088.61  
0.02            0.00          0.00             0.00             0.02               1088.63  
0.02            0.00          0.00             0.00             0.02               1088.65  
0.02            0.00          0.01             0.00             0.03               1088.68  
0.02            0.00          0.00             0.00             0.02               1088.70  
0.02            0.00          0.00             0.00             0.02               1088.72  
0.02            0.00          0.00             0.00             0.02               1088.74  
0.02            0.00          0.00             0.00             0.02               1088.76  
0.02            0.00          0.00             0.00             0.02               1088.78  
0.02            0.00          0.00             0.00             0.02               1088.80  
0.02            0.00          0.00             0.00             0.02               1088.82  
0.02            0.00          0.00             0.00             0.02               1088.84  
0.02            0.00          0.00             0.00             0.02               1088.86  
0.02            0.00          0.00             0.00             0.02               1088.88  
0.02            0.00          0.00             0.00             0.02               1088.90  
0.02            0.00          0.00             0.00             0.02               1088.92  
0.02            0.00          0.00             0.00             0.02               1088.94  
0.02            0.00          0.00             0.00             0.02               1088.96  
0.02            0.00          0.00             0.00             0.02               1088.98  
0.02            0.00          0.00             0.00             0.02               1089.00  
0.00            0.00          0.00             0.47             0.47               1089.47  
