SingleRound,AllRound,WholeTime
0.0310,0.0310,2.3238
0.0279,0.0589,2.3238
0.0240,0.0829,2.3238
0.0300,0.1130,2.3238
0.0259,0.1388,2.3238
0.0222,0.1610,2.3238
0.0225,0.1835,2.3238
0.0274,0.2110,2.3238
0.0519,0.2628,2.3238
