SingleRound,AllRound,WholeTime
0.0392,0.0392,5.3175
0.0260,0.0652,5.3175
0.0296,0.0949,5.3175
0.0287,0.1236,5.3175
0.0265,0.1501,5.3175
0.0366,0.1867,5.3175
0.1115,0.2982,5.3175
0.1446,0.4428,5.3175
0.1714,0.6142,5.3175
