Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            438.93        0.00             0.00             438.93             11881.84 
0.75            0.00          0.62             0.00             1.37               11883.21 
0.03            0.00          0.33             0.00             0.36               11883.57 
0.02            0.00          0.28             0.00             0.30               11883.87 
0.02            0.00          0.50             0.00             0.52               11884.39 
0.02            0.00          0.26             0.00             0.28               11884.67 
0.02            0.00          0.29             0.00             0.31               11884.98 
0.02            0.00          0.27             0.00             0.29               11885.27 
0.02            0.00          0.27             0.00             0.29               11885.56 
0.02            0.00          0.50             0.00             0.52               11886.08 
0.02            0.00          0.27             0.00             0.29               11886.37 
0.02            0.00          0.29             0.00             0.31               11886.68 
0.02            0.00          0.32             0.00             0.34               11887.02 
0.02            0.00          0.27             0.00             0.29               11887.31 
0.02            0.00          0.28             0.00             0.30               11887.61 
0.02            0.00          0.32             0.00             0.34               11887.95 
0.02            0.00          0.26             0.00             0.28               11888.23 
0.02            0.00          0.27             0.00             0.29               11888.52 
0.02            0.00          0.26             0.00             0.28               11888.80 
0.02            0.00          0.06             0.00             0.08               11888.88 
0.02            0.00          0.06             0.00             0.08               11888.96 
0.01            0.00          0.06             0.00             0.07               11889.03 
0.01            0.00          0.06             0.00             0.07               11889.10 
0.01            0.00          0.06             0.00             0.07               11889.17 
0.01            0.00          0.05             0.00             0.06               11889.23 
0.02            0.00          0.25             0.00             0.27               11889.50 
0.02            0.00          0.06             0.00             0.08               11889.58 
0.02            0.00          0.06             0.00             0.08               11889.66 
0.01            0.00          0.06             0.00             0.07               11889.73 
0.02            0.00          0.05             0.00             0.07               11889.80 
0.01            0.00          0.06             0.00             0.07               11889.87 
0.02            0.00          0.06             0.00             0.08               11889.95 
0.01            0.00          0.25             0.00             0.26               11890.21 
0.02            0.00          0.05             0.00             0.07               11890.28 
0.02            0.00          0.22             0.00             0.24               11890.52 
0.01            0.00          0.22             0.00             0.23               11890.75 
0.02            0.00          0.24             0.00             0.26               11891.01 
0.02            0.00          0.26             0.00             0.28               11891.29 
0.02            0.00          0.23             0.00             0.25               11891.54 
0.02            0.00          0.24             0.00             0.26               11891.80 
0.02            0.00          0.24             0.00             0.26               11892.06 
0.02            0.00          0.23             0.00             0.25               11892.31 
0.02            0.00          0.23             0.00             0.25               11892.56 
0.01            0.00          0.22             0.00             0.23               11892.79 
0.03            0.00          0.24             0.00             0.27               11893.06 
0.02            0.00          0.45             0.00             0.47               11893.53 
0.02            0.00          0.25             0.00             0.27               11893.80 
0.02            0.00          0.25             0.00             0.27               11894.07 
