Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            670.50        0.00             0.00             670.50             42332.61 
1.87            0.00          1.68             0.00             3.55               42336.16 
0.04            0.00          0.74             0.00             0.78               42336.94 
0.03            0.00          0.84             0.00             0.87               42337.81 
0.03            0.00          0.82             0.00             0.85               42338.66 
0.03            0.00          0.78             0.00             0.81               42339.47 
0.02            0.00          0.73             0.00             0.75               42340.22 
0.02            0.00          0.83             0.00             0.85               42341.07 
0.02            0.00          0.82             0.00             0.84               42341.91 
0.02            0.00          0.78             0.00             0.80               42342.71 
0.02            0.00          0.67             0.00             0.69               42343.40 
0.02            0.00          0.79             0.00             0.81               42344.21 
0.02            0.00          0.81             0.00             0.83               42345.04 
0.02            0.00          0.81             0.00             0.83               42345.87 
0.02            0.00          1.55             0.00             1.57               42347.44 
0.03            0.00          1.54             0.00             1.57               42349.01 
0.03            0.00          0.82             0.00             0.85               42349.86 
0.03            0.00          0.72             0.00             0.75               42350.61 
0.03            0.00          0.85             0.00             0.88               42351.49 
0.03            0.00          0.80             0.00             0.83               42352.32 
0.02            0.00          0.84             0.00             0.86               42353.18 
0.02            0.00          0.83             0.00             0.85               42354.03 
0.02            0.00          0.82             0.00             0.84               42354.87 
0.02            0.00          0.75             0.00             0.77               42355.64 
0.02            0.00          0.78             0.00             0.80               42356.44 
0.02            0.00          1.56             0.00             1.58               42358.02 
0.03            0.00          0.78             0.00             0.81               42358.83 
0.02            0.00          0.16             0.00             0.18               42359.01 
0.02            0.00          0.66             0.00             0.68               42359.69 
0.02            0.00          0.15             0.00             0.17               42359.86 
0.02            0.00          0.70             0.00             0.72               42360.58 
0.02            0.00          0.15             0.00             0.17               42360.75 
0.02            0.00          0.15             0.00             0.17               42360.92 
0.02            0.00          0.15             0.00             0.17               42361.09 
0.02            0.00          0.15             0.00             0.17               42361.26 
0.02            0.00          0.15             0.00             0.17               42361.43 
0.02            0.00          0.15             0.00             0.17               42361.60 
0.02            0.00          0.62             0.00             0.64               42362.24 
0.02            0.00          0.15             0.00             0.17               42362.41 
0.02            0.00          0.15             0.00             0.17               42362.58 
0.02            0.00          0.15             0.00             0.17               42362.75 
0.02            0.00          0.17             0.00             0.19               42362.94 
0.02            0.00          0.85             0.00             0.87               42363.81 
0.02            0.00          0.79             0.00             0.81               42364.62 
0.03            0.00          0.17             0.00             0.20               42364.82 
0.02            0.00          0.16             0.00             0.18               42365.00 
0.02            0.00          0.71             0.00             0.73               42365.73 
0.02            0.00          0.17             0.00             0.19               42365.92 
0.02            0.00          0.17             0.00             0.19               42366.11 
0.02            0.00          0.17             0.00             0.19               42366.30 
0.01            0.00          0.16             0.00             0.17               42366.47 
0.01            0.00          0.17             0.00             0.18               42366.65 
0.02            0.00          0.14             0.00             0.16               42366.81 
0.01            0.00          0.16             0.00             0.17               42366.98 
0.02            0.00          0.17             0.00             0.19               42367.17 
0.01            0.00          0.81             0.00             0.82               42367.99 
0.02            0.00          0.17             0.00             0.19               42368.18 
0.02            0.00          0.14             0.00             0.16               42368.34 
0.01            0.00          0.16             0.00             0.17               42368.51 
0.02            0.00          0.15             0.00             0.17               42368.68 
0.02            0.00          0.16             0.00             0.18               42368.86 
0.01            0.00          0.14             0.00             0.15               42369.01 
0.01            0.00          0.72             0.00             0.73               42369.74 
0.02            0.00          0.15             0.00             0.17               42369.91 
0.02            0.00          0.70             0.00             0.72               42370.63 
0.02            0.00          0.17             0.00             0.19               42370.82 
