Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            401.36        0.00             0.00             401.36             20709.60 
3.01            0.00          2.57             0.00             5.58               20715.18 
0.07            0.00          1.21             0.00             1.28               20716.46 
0.06            0.00          1.32             0.00             1.38               20717.84 
0.06            0.00          1.32             0.00             1.38               20719.22 
0.05            0.00          2.04             0.00             2.09               20721.31 
0.04            0.00          0.76             0.00             0.80               20722.11 
0.04            0.00          1.57             0.00             1.61               20723.72 
0.04            0.00          0.88             0.00             0.92               20724.64 
0.04            0.00          0.74             0.00             0.78               20725.42 
0.03            0.00          0.90             0.00             0.93               20726.35 
0.04            0.00          0.90             0.00             0.94               20727.29 
0.04            0.00          0.84             0.00             0.88               20728.17 
0.04            0.00          0.86             0.00             0.90               20729.07 
0.03            0.00          0.87             0.00             0.90               20729.97 
0.04            0.00          0.84             0.00             0.88               20730.85 
0.02            0.00          0.58             0.00             0.60               20731.45 
0.02            0.00          0.52             0.00             0.54               20731.99 
0.02            0.00          0.59             0.00             0.61               20732.60 
0.02            0.00          0.56             0.00             0.58               20733.18 
0.03            0.00          0.55             0.00             0.58               20733.76 
0.02            0.00          1.12             0.00             1.14               20734.90 
0.03            0.00          0.57             0.00             0.60               20735.50 
0.02            0.00          0.14             0.00             0.16               20735.66 
0.02            0.00          0.49             0.00             0.51               20736.17 
0.03            0.00          0.13             0.00             0.16               20736.33 
0.02            0.00          0.53             0.00             0.55               20736.88 
0.02            0.00          0.13             0.00             0.15               20737.03 
0.02            0.00          0.13             0.00             0.15               20737.18 
0.02            0.00          0.47             0.00             0.49               20737.67 
0.02            0.00          0.13             0.00             0.15               20737.82 
0.03            0.00          0.13             0.00             0.16               20737.98 
0.02            0.00          0.13             0.00             0.15               20738.13 
0.02            0.00          0.13             0.00             0.15               20738.28 
0.02            0.00          0.13             0.00             0.15               20738.43 
0.02            0.00          0.14             0.00             0.16               20738.59 
0.02            0.00          0.13             0.00             0.15               20738.74 
0.02            0.00          0.59             0.00             0.61               20739.35 
0.02            0.00          0.52             0.00             0.54               20739.89 
0.02            0.00          0.13             0.00             0.15               20740.04 
0.02            0.00          0.51             0.00             0.53               20740.57 
0.02            0.00          0.15             0.00             0.17               20740.74 
0.03            0.00          0.12             0.00             0.15               20740.89 
0.02            0.00          0.12             0.00             0.14               20741.03 
0.02            0.00          0.13             0.00             0.15               20741.18 
0.02            0.00          0.12             0.00             0.14               20741.32 
0.02            0.00          0.12             0.00             0.14               20741.46 
0.01            0.00          0.12             0.00             0.13               20741.59 
0.01            0.00          0.50             0.00             0.51               20742.10 
0.02            0.00          0.12             0.00             0.14               20742.24 
0.02            0.00          0.11             0.00             0.13               20742.37 
0.01            0.00          0.12             0.00             0.13               20742.50 
0.01            0.00          0.11             0.00             0.12               20742.62 
0.02            0.00          0.45             0.00             0.47               20743.09 
0.02            0.00          0.42             0.00             0.44               20743.53 
0.02            0.00          0.12             0.00             0.14               20743.67 
0.02            0.00          0.12             0.00             0.14               20743.81 
