Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            513.11        0.00             0.00             513.11             28558.03 
1.35            0.00          1.21             0.00             2.56               28560.59 
0.05            0.00          0.56             0.00             0.61               28561.20 
0.02            0.00          0.62             0.00             0.64               28561.84 
0.02            0.00          0.60             0.00             0.62               28562.46 
0.02            0.00          1.11             0.00             1.13               28563.59 
0.03            0.00          0.54             0.00             0.57               28564.16 
0.02            0.00          1.10             0.00             1.12               28565.28 
0.03            0.00          0.61             0.00             0.64               28565.92 
0.02            0.00          0.51             0.00             0.53               28566.45 
0.02            0.00          0.50             0.00             0.52               28566.97 
0.02            0.00          0.60             0.00             0.62               28567.59 
0.02            0.00          0.59             0.00             0.61               28568.20 
0.02            0.00          0.56             0.00             0.58               28568.78 
0.02            0.00          0.59             0.00             0.61               28569.39 
0.02            0.00          0.59             0.00             0.61               28570.00 
0.02            0.00          0.58             0.00             0.60               28570.60 
0.02            0.00          0.59             0.00             0.61               28571.21 
0.02            0.00          0.57             0.00             0.59               28571.80 
0.02            0.00          0.61             0.00             0.63               28572.43 
0.02            0.00          0.58             0.00             0.60               28573.03 
0.02            0.00          0.59             0.00             0.61               28573.64 
0.02            0.00          0.57             0.00             0.59               28574.23 
0.02            0.00          1.15             0.00             1.17               28575.40 
0.03            0.00          0.60             0.00             0.63               28576.03 
0.03            0.00          0.14             0.00             0.17               28576.20 
0.02            0.00          0.50             0.00             0.52               28576.72 
0.02            0.00          0.53             0.00             0.55               28577.27 
0.02            0.00          0.13             0.00             0.15               28577.42 
0.02            0.00          0.12             0.00             0.14               28577.56 
0.02            0.00          0.13             0.00             0.15               28577.71 
0.02            0.00          0.12             0.00             0.14               28577.85 
0.02            0.00          0.12             0.00             0.14               28577.99 
0.02            0.00          0.12             0.00             0.14               28578.13 
0.02            0.00          0.48             0.00             0.50               28578.63 
0.02            0.00          0.12             0.00             0.14               28578.77 
0.02            0.00          0.12             0.00             0.14               28578.91 
0.02            0.00          0.12             0.00             0.14               28579.05 
0.02            0.00          0.13             0.00             0.15               28579.20 
0.02            0.00          0.62             0.00             0.64               28579.84 
0.02            0.00          0.56             0.00             0.58               28580.42 
0.02            0.00          0.12             0.00             0.14               28580.56 
0.02            0.00          0.12             0.00             0.14               28580.70 
0.02            0.00          0.53             0.00             0.55               28581.25 
0.03            0.00          0.14             0.00             0.17               28581.42 
0.02            0.00          0.15             0.00             0.17               28581.59 
0.02            0.00          0.14             0.00             0.16               28581.75 
0.01            0.00          0.13             0.00             0.14               28581.89 
0.01            0.00          0.13             0.00             0.14               28582.03 
0.02            0.00          0.13             0.00             0.15               28582.18 
0.02            0.00          0.13             0.00             0.15               28582.33 
0.01            0.00          0.63             0.00             0.64               28582.97 
0.02            0.00          0.14             0.00             0.16               28583.13 
0.02            0.00          0.13             0.00             0.15               28583.28 
0.01            0.00          0.13             0.00             0.14               28583.42 
0.02            0.00          0.13             0.00             0.15               28583.57 
0.01            0.00          0.12             0.00             0.13               28583.70 
0.01            0.00          0.53             0.00             0.54               28584.24 
0.02            0.00          0.12             0.00             0.14               28584.38 
0.02            0.00          0.53             0.00             0.55               28584.93 
0.02            0.00          0.13             0.00             0.15               28585.08 
0.01            0.00          0.12             0.00             0.13               28585.21 
0.02            0.00          1.13             0.00             1.15               28586.36 
0.03            0.00          0.55             0.00             0.58               28586.94 
0.02            0.00          0.55             0.00             0.57               28587.51 
0.02            0.00          0.54             0.00             0.56               28588.07 
0.02            0.00          0.61             0.00             0.63               28588.70 
0.03            0.00          0.61             0.00             0.64               28589.34 
0.03            0.00          0.61             0.00             0.64               28589.98 
0.02            0.00          0.56             0.00             0.58               28590.56 
0.02            0.00          0.56             0.00             0.58               28591.14 
0.02            0.00          0.54             0.00             0.56               28591.70 
0.02            0.00          0.54             0.00             0.56               28592.26 
0.02            0.00          1.04             0.00             1.06               28593.32 
0.03            0.00          0.54             0.00             0.57               28593.89 
0.02            0.00          0.48             0.00             0.50               28594.39 
0.02            0.00          0.51             0.00             0.53               28594.92 
0.02            0.00          0.46             0.00             0.48               28595.40 
0.02            0.00          0.53             0.00             0.55               28595.95 
0.02            0.00          0.49             0.00             0.51               28596.46 
0.02            0.00          0.54             0.00             0.56               28597.02 
0.02            0.00          0.13             0.00             0.15               28597.17 
0.02            0.00          0.13             0.00             0.15               28597.32 
0.02            0.00          0.53             0.00             0.55               28597.87 
0.02            0.00          0.12             0.00             0.14               28598.01 
0.02            0.00          0.12             0.00             0.14               28598.15 
0.02            0.00          0.12             0.00             0.14               28598.29 
0.01            0.00          0.12             0.00             0.13               28598.42 
0.02            0.00          0.12             0.00             0.14               28598.56 
0.02            0.00          0.47             0.00             0.49               28599.05 
0.02            0.00          0.12             0.00             0.14               28599.19 
0.02            0.00          0.46             0.00             0.48               28599.67 
