Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            60.80         0.00             0.00             60.80              1282.84  
0.09            0.00          0.06             0.00             0.15               1282.99  
0.02            0.00          0.02             0.00             0.04               1283.03  
0.02            0.00          0.04             0.00             0.06               1283.09  
0.02            0.00          0.02             0.00             0.04               1283.13  
0.01            0.00          0.02             0.00             0.03               1283.16  
0.01            0.00          0.02             0.00             0.03               1283.19  
0.01            0.00          0.03             0.00             0.04               1283.23  
0.01            0.00          0.05             0.00             0.06               1283.29  
0.02            0.00          0.02             0.00             0.04               1283.33  
0.01            0.00          0.03             0.00             0.04               1283.37  
0.01            0.00          0.01             0.00             0.02               1283.39  
0.01            0.00          0.01             0.00             0.02               1283.41  
0.01            0.00          0.02             0.00             0.03               1283.44  
0.01            0.00          0.01             0.00             0.02               1283.46  
0.01            0.00          0.01             0.00             0.02               1283.48  
0.01            0.00          0.03             0.00             0.04               1283.52  
0.01            0.00          0.01             0.00             0.02               1283.54  
0.01            0.00          0.01             0.00             0.02               1283.56  
0.01            0.00          0.01             0.00             0.02               1283.58  
0.01            0.00          0.02             0.00             0.03               1283.61  
0.01            0.00          0.01             0.00             0.02               1283.63  
0.01            0.00          0.01             0.00             0.02               1283.65  
0.01            0.00          0.01             0.00             0.02               1283.67  
0.01            0.00          0.02             0.00             0.03               1283.70  
0.01            0.00          0.01             0.00             0.02               1283.72  
0.01            0.00          0.01             0.00             0.02               1283.74  
0.01            0.00          0.01             0.00             0.02               1283.76  
0.01            0.00          0.02             0.00             0.03               1283.79  
0.01            0.00          0.01             0.00             0.02               1283.81  
0.01            0.00          0.03             0.00             0.04               1283.85  
0.02            0.00          0.03             0.00             0.05               1283.90  
0.01            0.00          0.02             0.00             0.03               1283.93  
0.01            0.00          0.01             0.00             0.02               1283.95  
0.02            0.00          0.00             0.00             0.02               1283.97  
0.01            0.00          0.00             0.00             0.01               1283.98  
0.01            0.00          0.00             0.00             0.01               1283.99  
0.02            0.00          0.00             0.00             0.02               1284.01  
0.02            0.00          0.00             0.00             0.02               1284.03  
0.01            0.00          0.00             0.00             0.01               1284.04  
0.01            0.00          0.00             0.00             0.01               1284.05  
0.01            0.00          0.00             0.00             0.01               1284.06  
0.01            0.00          0.00             0.00             0.01               1284.07  
0.02            0.00          0.00             0.00             0.02               1284.09  
0.02            0.00          0.00             0.00             0.02               1284.11  
0.02            0.00          0.00             0.00             0.02               1284.13  
0.01            0.00          0.00             0.00             0.01               1284.14  
0.01            0.00          0.00             0.00             0.01               1284.15  
0.01            0.00          0.00             0.00             0.01               1284.16  
0.00            0.00          0.00             1.64             1.64               1285.80  
